LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
21, 19.089171974522294, 0.024789120330521604, 45.2484076433121, 20.0, 20.0, 29.859477062309484,
22, 22.119815668202765, 0.23399474425867386, 14.746543778801843, 19.99991522963233, 20.0, 14.126123359803481,
23, 21.2884483763847, 1.8689447134274633, 23.65383152931633, 19.99993642215688, 20.0, 20.549506149729677,
24, 120.0157195145444, 45.44973993450202, 120.0157195145444, 20.0, 20.0, 25.964458373620513,
25, 40.51112671326963, 72.01978082359047, 40.51112671326963, 20.0, 20.0, 64.705216967333,
26, 8.091308165057068, 82.85499561018437, 8.091308165057068, 20.0, 20.0, 20.0,
27, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 20.0, 20.0, 20.0,
28, 108.43628662195552, 6.024238145664196, 13.735262972114366, 20.0, 20.0, 19.999314716463935,
29, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 20.0, 20.0, 19.99840573933838,
30, 29.561883646273586, 14.189704150211321, 5.542853183676297, 20.0, 20.0, 20.0,
31, 52.1851274050962, 51.1201248049922, 39.13884555382215, 20.0, 20.0, 19.995749202975556,
32, 12.50935869898742, 65.35501687634243, 15.396133783369132, 20.0, 20.0, 19.99840573933838,
33, 2.945758391162725, 41.895230452092086, 1.486475003540575, 20.0, 20.0, 19.99661303979678,
34, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 20.0, 20.0, 20.0,
35, 108.43628662195552, 6.024238145664196, 13.735262972114366, 20.0, 20.0, 19.999314716463935,
36, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 20.0, 20.0, 19.99840573933838,
37, 29.561883646273586, 14.189704150211321, 5.542853183676297, 20.0, 20.0, 20.0,
38, 52.1851274050962, 51.1201248049922, 39.13884555382215, 20.0, 20.0, 19.995749202975556,
39, 12.50935869898742, 65.35501687634243, 15.396133783369132, 20.0, 20.0, 19.99840573933838,
40, 2.945758391162725, 41.895230452092086, 1.486475003540575, 20.0, 20.0, 19.99661303979678,
41, 152.0702580353101, 3.3376188320507016, 50.690086011770035, 20.0, 20.0, 19.999714224476673,
42, 33.51432129514321, 10.201743462017435, 134.05728518057285, 20.0, 20.0, 19.99962842545286,
43, 108.02496878901373, 20.454431960049938, 60.01387154945208, 20.0, 20.0, 20.0,
44, 29.07622412922766, 33.08228167592125, 58.15244825845532, 20.0, 20.0, 20.0,
45, 52.21227887617066, 68.19562955254943, 52.21227887617066, 20.0, 20.0, 19.99840573933838,
46, 40.5148369764318, 72.02637684698986, 40.5148369764318, 20.0, 20.0, 19.999758876363856,
47, 19.74570653811389, 78.98282615245556, 19.74570653811389, 20.0, 20.0, 19.99877937137626,
48, 15.396133783369132, 80.43694384780608, 15.396133783369132, 20.0, 20.0, 19.99840573933838,
49, 5.238270322116538, 83.8123251538646, 5.238270322116538, 20.0, 20.0, 19.99877937137626,
50, 152.0702580353101, 3.3376188320507016, 50.690086011770035, 20.0, 20.0, 19.999714224476673,
51, 33.51432129514321, 10.201743462017435, 134.05728518057285, 20.0, 20.0, 19.99962842545286,
52, 108.02496878901373, 20.454431960049938, 60.01387154945208, 20.0, 20.0, 20.0,
53, 29.07622412922766, 33.08228167592125, 58.15244825845532, 20.0, 20.0, 20.0,
54, 52.21227887617066, 68.19562955254943, 52.21227887617066, 20.0, 20.0, 19.99840573933838,
55, 40.5148369764318, 72.02637684698986, 40.5148369764318, 20.0, 20.0, 19.999758876363856,
56, 19.74570653811389, 78.98282615245556, 19.74570653811389, 20.0, 20.0, 19.99877937137626,
57, 15.396133783369132, 80.43694384780608, 15.396133783369132, 20.0, 20.0, 19.99840573933838,
58, 5.238270322116538, 83.8123251538646, 5.238270322116538, 20.0, 20.0, 19.99877937137626,
59, 24.325063523433087, 0.05646527385657821, 62.272162619988706, 20.0, 20.0, 37.37727975597873,
60, 23.597172856890595, 0.055637307060160554, 7.865724285630199, 19.999898275645027, 20.0, 8.623816048132483,
61, 22.457464103550553, 0.4236008554751652, 12.57617989798831, 19.999904633386898, 20.0, 10.700172462339856,
62, 23.37314013240128, 0.4550900421276793, 12.985077851334044, 19.99991522963233, 20.0, 11.446574075333615,
63, 24.827756489698626, 3.8897831464888912, 25.820866749286573, 19.99993642215688, 20.0, 20.40356669830895,
64, 21.551268726710436, 3.7378894268549265, 21.551268726710436, 19.99993642215688, 20.0, 20.700813859349033,
65, 29.602331484441102, 20.53711886183448, 29.602331484441102, 20.0, 19.99993642215688, 20.96442014061501,
66, 75.43471032101291, 60.34776825681033, 75.43471032101291, 20.0, 20.0, 24.53796615246368,
67, 24.325063523433087, 0.05646527385657821, 62.272162619988706, 20.0, 20.0, 37.37727975597873,
68, 23.597172856890595, 0.055637307060160554, 7.865724285630199, 19.999898275645027, 20.0, 8.623816048132483,
69, 22.457464103550553, 0.4236008554751652, 12.57617989798831, 19.999904633386898, 20.0, 10.700172462339856,
70, 23.37314013240128, 0.4550900421276793, 12.985077851334044, 19.99991522963233, 20.0, 11.446574075333615,
71, 24.827756489698626, 3.8897831464888912, 25.820866749286573, 19.99993642215688, 20.0, 20.40356669830895,
72, 21.551268726710436, 3.7378894268549265, 21.551268726710436, 19.99993642215688, 20.0, 20.700813859349033,
73, 29.602331484441102, 20.53711886183448, 29.602331484441102, 20.0, 19.99993642215688, 20.96442014061501,
74, 75.43471032101291, 60.34776825681033, 75.43471032101291, 20.0, 20.0, 24.53796615246368,
75, 60.32128634758434, 0.3077616650386956, 60.32128634758434, 20.0, 20.0, 19.999900351261804,
76, 51.44937195590874, 4.199948731094591, 205.79748782363495, 20.0, 20.0, 19.999900351261804,
77, 205.79748782363495, 4.199948731094591, 51.44937195590874, 20.0, 20.0, 19.99840573933838,
78, 134.05728518057285, 20.40348692403487, 67.02864259028642, 20.0, 20.0, 19.99777075979937,
79, 64.76411745724427, 21.147466924814456, 129.52823491448854, 20.0, 20.0, 19.99940212246525,
80, 129.52823491448854, 21.147466924814456, 64.76411745724427, 20.0, 20.0, 19.99840573933838,
81, 58.15244825845532, 66.1645633518425, 58.15244825845532, 20.0, 20.0, 20.0,
82, 52.171562256303616, 68.14244866129451, 52.171562256303616, 20.0, 20.0, 19.99840573933838,
83, 58.13044026744039, 66.13952314873218, 58.13044026744039, 20.0, 20.0, 20.0,
84, 52.171562256303616, 68.14244866129451, 52.171562256303616, 20.0, 20.0, 19.99840573933838,
85, 52.171562256303616, 68.14244866129451, 52.171562256303616, 20.0, 20.0, 19.99840573933838,
86, 19.742732339207713, 78.97092935683085, 19.742732339207713, 20.0, 20.0, 19.99877937137626,
87, 8.091308165057068, 82.85499561018437, 8.091308165057068, 20.0, 20.0, 20.0,
88, 15.39259145640003, 80.4184369967022, 15.39259145640003, 20.0, 20.0, 19.99840573933838,
89, 19.74050227794721, 78.96200911178884, 19.74050227794721, 20.0, 20.0, 19.999542246805266,
90, 15.39259145640003, 80.4184369967022, 15.39259145640003, 20.0, 20.0, 19.99840573933838,
91, 60.32128634758434, 0.3077616650386956, 60.32128634758434, 20.0, 20.0, 19.999900351261804,
92, 51.44937195590874, 4.199948731094591, 205.79748782363495, 20.0, 20.0, 19.999900351261804,
93, 205.79748782363495, 4.199948731094591, 51.44937195590874, 20.0, 20.0, 19.99840573933838,
94, 134.05728518057285, 20.40348692403487, 67.02864259028642, 20.0, 20.0, 19.99777075979937,
95, 64.76411745724427, 21.147466924814456, 129.52823491448854, 20.0, 20.0, 19.99940212246525,
96, 129.52823491448854, 21.147466924814456, 64.76411745724427, 20.0, 20.0, 19.99840573933838,
97, 58.15244825845532, 66.1645633518425, 58.15244825845532, 20.0, 20.0, 20.0,
98, 52.171562256303616, 68.14244866129451, 52.171562256303616, 20.0, 20.0, 19.99840573933838,
99, 58.13044026744039, 66.13952314873218, 58.13044026744039, 20.0, 20.0, 20.0,
100, 52.171562256303616, 68.14244866129451, 52.171562256303616, 20.0, 20.0, 19.99840573933838,
101, 52.171562256303616, 68.14244866129451, 52.171562256303616, 20.0, 20.0, 19.99840573933838,
102, 19.742732339207713, 78.97092935683085, 19.742732339207713, 20.0, 20.0, 19.99877937137626,
103, 8.091308165057068, 82.85499561018437, 8.091308165057068, 20.0, 20.0, 20.0,
104, 15.39259145640003, 80.4184369967022, 15.39259145640003, 20.0, 20.0, 19.99840573933838,
105, 19.74050227794721, 78.96200911178884, 19.74050227794721, 20.0, 20.0, 19.999542246805266,
106, 15.39259145640003, 80.4184369967022, 15.39259145640003, 20.0, 20.0, 19.99840573933838,
